reference,company_reference,date,internal_value,n_assets,mail_group_spf__sev_total_cnt_INFO,mail_group_spf__sev_total_cnt_LOW,mail_group_spf__sev_total_cnt_MEDIUM,mail_group_spf__sev_total_cnt_HIGH,mail_group_dmarc__sev_total_cnt_INFO,mail_group_dmarc__sev_total_cnt_LOW,mail_group_dmarc__sev_total_cnt_MEDIUM,mail_group_dmarc__sev_total_cnt_HIGH,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0058-snap-001,synth-org-0058,2024-01-31,83.234,281.0,17.0,38.0,5.0,30.0,29.0,6.0,37.0,31.0,1.8925539924358676,1.0837249128457003,-1.2636406842106602,-3.957975358953122,1.055782721465317,-8.105754322138278,6.856868425586041,-4.628404651269702,0.9625095610109398,-3.4473794246787866,-8.105699905257394,-11.673807504627995,-6.687319282071402,3.955513185048133,0.4629339367752511,-6.316108538222884,-13.29759983068973,-10.531645077782894,-6.6398083533560746,-0.7225769419792285,-27.565840510787268,-0.45055977837023886,17.769455041389264,8.18477248992273,33.27517188342261,-47.019053926743275,-5.291723379506852,15.75583727310789,-28.973559074617846,-16.84527150971556,-52.17224732932912,-31.70062298972208,-16.918496824106196,-24.95542660688339,-11.21346331855301,-15.350706301161626,36.656427838306136,-73.22742447272347,-76.4950077569532,-0.6512456487489704
synth-org-0058-snap-002,synth-org-0058,2024-03-01,82.225,280.0,17.0,38.0,5.0,30.0,29.0,6.0,37.0,31.0,0.9214703267143763,1.0433603707752683,-6.51616590672684,0.9430823300020268,5.610449218923383,-0.644554232969467,-1.0185690561513918,3.0274025935788274,0.1555280482765225,3.3725365321366745,3.117885347948738,-10.068026133591644,0.10108125447833763,5.3816733967126975,-2.190975497066386,9.062665131577413,4.793828329306305,-5.6492576704612265,-32.42293220086822,7.913496243256187,9.289246593985112,19.654120619170097,37.34457674146941,-16.257717730951256,3.8563654146981423,-48.611912656985346,-38.27136412536778,-59.95886860065664,-41.423372747736785,-2.446014555460097,-22.175656798406358,3.999378558402903,33.07457243819476,-17.24781983113982,46.83685216128815,-23.996480607034883,-110.14415137249809,-48.408324631284124,48.528071119761854,-13.948662785120101
synth-org-0058-snap-003,synth-org-0058,2024-03-31,82.163,277.0,10.0,33.0,0.0,28.0,27.0,6.0,32.0,24.0,1.6787233747073806,3.3307304869784278,0.9480486921432772,2.4076444393444647,-4.793352219395172,-4.269791159030358,-3.031269992471003,-11.618147185720321,-0.1383053296258124,4.960861069112444,-23.94323251460014,-3.9220667968728207,2.6120879654561717,4.887184141187499,2.9866833316579076,-25.728304255569242,25.230208683416418,6.808329090221076,-5.1123080816153985,19.134529703014785,5.884583861407678,-0.5146388977523442,13.41110613176605,-43.21374796819329,18.62001984113066,-20.191639368458638,-42.89184919168778,1.4372547209506823,-0.9489088160970074,11.291445297416752,-84.07581002672536,-5.904232061068517,6.674515988814753,32.557415032882155,35.88132616003953,-35.72014525642901,4.774261596907199,30.834114756213143,64.22300745941732,53.52403804591313
synth-org-0058-snap-004,synth-org-0058,2024-04-30,83.511,278.0,10.0,33.0,0.0,28.0,27.0,6.0,32.0,24.0,-0.8022163879803139,0.899228074613157,1.135262223991296,5.711315904592757,7.41684166427132,7.7318608198376175,-10.821079284785904,-14.513942321331616,-8.81515189245982,24.218101970971638,-1.839461429573938,3.4660457342548554,1.9842377090813055,25.645495391640523,11.977842293123258,1.318844667335285,-40.63444364133341,0.03831197044112799,-30.874928981428106,6.678604434974938,11.875643407616936,22.150912693347326,-24.31487023517279,-5.201120754465116,-29.377443985835516,-9.128728905973356,17.011804557977165,6.981956276286452,-4.983032804638884,19.350747244920054,37.10666740747048,11.404858042765097,62.61892902253856,31.973861450245124,-73.05844428168109,49.794470740540916,-10.331546199006452,-8.247004382123754,39.547697219529084,13.774831012901956
synth-org-0058-snap-005,synth-org-0058,2024-05-30,80.692,281.0,10.0,33.0,0.0,28.0,22.0,4.0,27.0,24.0,0.2618291397105128,-1.1458217840310794,2.012471950203509,4.4069059303515665,0.28398457701626095,3.804885795485618,-19.96620062199181,-8.334777694651947,-11.207098398815866,4.298853192691815,-6.518877952320625,6.789675718205771,-3.3491851180905234,15.687649508658636,2.1866279348578477,-17.70938477564134,3.7919913724068444,-25.05824381914282,-7.104863001234613,-8.135409847476854,-39.05778795349519,23.886140585781995,27.853171722669444,9.153550642964042,-16.11050680387298,23.176199399942725,-12.65296962712937,-29.58322582931229,27.319997465173174,-18.45614479736542,-54.00708908640573,-4.071745893408146,14.943280905743851,3.8332067019454117,21.918399554418894,-45.20874927734172,71.06014108331459,12.704718130135165,4.17594669812357,25.076580953623605
synth-org-0059-snap-000,synth-org-0059,2024-01-01,49.374,162.0,14.0,2.0,35.0,26.0,26.0,26.0,14.0,19.0,0.7543376973432664,-1.817508795029371,3.293282118922688,2.3182060809980873,2.744417963520033,2.8136009808359783,-3.155028531073491,-1.8686424826369274,0.11646204282048524,9.200066066458003,-12.220971355701385,0.9052415721897799,-3.8642037643168727,-4.366272850700182,-8.165750279139784,11.547255598434571,-5.549340221410322,-11.635473595448666,-19.809749898045084,34.65288358671601,-5.024771688617637,34.34273155230553,16.81666171546748,-20.994246629085836,20.335577398749912,2.2329242090925687,18.916634739465472,-15.244114924326308,-41.844601013595806,6.743997491715473,-27.54091290751105,-47.980276468258694,-8.742013957299235,-32.039834289599035,-1.8985447426664799,25.33075649645502,14.674785858564668,16.938114463868136,-47.51176727308153,-102.77828019664268
synth-org-0059-snap-001,synth-org-0059,2024-01-31,47.298,164.0,14.0,2.0,35.0,26.0,26.0,26.0,14.0,19.0,-0.36259465323105905,1.9542978658975987,-3.064911090793001,2.1545921123686655,7.477628165309563,-0.8797919706784791,8.77022972494599,7.163402503639505,9.646998514703345,11.328270496130104,-2.0530408836933836,-19.314880618378858,4.399016913890799,6.781474557775488,-8.162675310328325,2.9016921739341672,-33.17093395038999,-15.996827850615464,-9.893114475778397,18.658313499368138,-10.938214005316523,-12.6822687029178,20.22226150908581,7.745055087904204,12.748418365966671,-27.092143626401295,-26.901922034583723,-20.763755074307433,-68.90887994888791,-2.978999724240214,42.354784800988156,-22.73603498492801,-23.333147382998927,-19.566923554905777,41.698203910253596,17.764187937749615,-17.97158927743508,82.17448382038563,34.650540142754764,-25.56600724035947
synth-org-0059-snap-002,synth-org-0059,2024-03-01,49.609,164.0,9.0,0.0,31.0,25.0,20.0,24.0,8.0,17.0,0.06579978511199841,-0.7555757842187736,2.806030575132635,0.38669389224704204,5.022094859800207,-4.462455219559321,-5.897473744567115,-6.50226393619963,-2.1576110045838117,3.2939540463363013,4.1767766559962265,4.717878416987801,-0.44409329728262326,27.057858766315114,-0.31449981447037917,-4.9451474183242965,-4.719617255691903,7.205883660989092,-39.110504613396394,0.09489662793463852,-7.068310361543759,6.009512841048185,9.524110273937168,13.178788386906202,-7.699310668993147,13.703430776453281,39.11672468011842,21.290765333260744,0.418498221857891,-4.908937625679146,-20.94208981441452,-11.666079640731539,38.87281629719486,-52.62811960493995,-35.34338583706946,41.07114322587356,24.269143089906276,-9.698527977073187,55.31403817471232,-48.26877808288144
synth-org-0059-snap-003,synth-org-0059,2024-03-31,52.774,164.0,9.0,0.0,31.0,25.0,20.0,24.0,8.0,17.0,0.6524405176725764,2.874741078706884,2.402817997975278,-6.794792081317039,3.397822909015411,-4.593293257992322,3.2992503992126494,6.368748091931165,4.292461833546552,0.7701487114785865,-0.4834268098612409,4.045875166933237,-0.04537879648794764,7.2056217111907745,-3.67596524964789,-7.622386981860942,8.03120859536016,27.308570878698596,0.30863312942799903,-19.863059269677255,-35.77801640180092,-6.995275492763916,3.276653272677151,34.263635442677966,-16.776746279325284,-56.039000146154926,14.384690887277893,-7.0454973039535025,-31.987792877069896,-16.389340323610003,10.351243266827169,-24.023097994580354,0.18439351849687777,-93.01843712936491,-4.159064666903669,21.277304625242756,-9.192647103357082,-82.02152510657514,-39.4284692605671,-76.16237611547021
synth-org-0059-snap-004,synth-org-0059,2024-04-30,55.566,164.0,9.0,0.0,31.0,25.0,20.0,24.0,8.0,17.0,-1.825721376224102,0.5469771355735118,1.1779266894437783,4.308329014326155,-3.0346221778872176,9.242329182181876,-4.793376451683774,13.457125168703945,-2.3221265137627465,-5.735076797679782,-8.443593730587665,1.2648780191088989,-2.236474724855929,-3.005738630678521,18.633056896704705,11.420726964115072,12.763276671432457,-14.811018061967257,-5.424489934553139,-4.926209575126142,40.59403252366297,14.208811550089798,-11.408258553973187,18.6647672712628,5.384657934879084,-6.84013752565724,1.5575775274285737,5.493525803727399,21.672510488203272,-52.466725245334004,-6.207590766150931,-14.826370528586699,-4.085623553187015,-45.83992696610244,-9.946710602235502,-14.591676264434929,-28.17275576607941,-27.80672592647064,-2.7186778416613273,37.73120260184108
synth-org-0059-snap-005,synth-org-0059,2024-05-30,54.99,162.0,9.0,0.0,31.0,25.0,15.0,24.0,2.0,11.0,-0.369201658687761,2.0778590191767026,0.2722736391950038,1.2159392743045303,4.20264947353471,12.314671275601498,-4.140427234319509,9.624035208708595,-22.960940229328717,-3.994170727512925,-8.226799414484343,-9.84454508370517,14.40289386808659,15.480583985859992,-24.956882522684747,-6.933307923380496,-10.9981271425756,30.1790363555886,17.390227380846497,-11.24837245177263,-0.4260244067383223,14.657471121254861,3.6421536199773294,-19.986509044280115,28.097003390213448,21.75208987416897,-15.577442157026628,20.087628266977635,24.790990507757687,-2.041437825677984,-76.04766500785925,24.176544799262036,-19.720639813791454,47.598939619108506,-8.716696330296502,32.75924465664744,-10.690931577498336,-6.843182553614127,36.23956340422727,-50.81643752126581
synth-org-0059-snap-006,synth-org-0059,2024-06-29,52.929,166.0,8.0,0.0,26.0,21.0,15.0,24.0,2.0,11.0,-0.6586841701900849,-0.7203940974611749,-2.69898829775669,-0.49939783925360165,-1.8967542793200316,4.635152780903825,-1.6434972784383368,-1.7938685812921533,1.255902769047308,-0.5918402153060629,12.383872631172597,15.69622038120564,10.471269310148521,9.811629764189588,-3.3182328112370185,12.636025672441953,1.4985277020018286,1.0833882528036343,48.74521255795364,-29.584258700370484,-8.849268733518516,-11.0993979617024,25.051903456534248,-33.108328268971114,32.52490276608808,12.358754187019327,26.976705952197833,13.018829717840461,16.067024114638354,3.9191469138217143,15.55660365667563,41.731886226003965,-65.73605812496548,19.09937110616352,-48.225675172687225,4.140749479496266,4.579073845518809,68.20620615145536,-61.62855602422492,57.938891983423765
synth-org-0059-snap-007,synth-org-0059,2024-07-29,54.136,167.0,8.0,0.0,26.0,21.0,15.0,24.0,2.0,11.0,-0.1410822504824288,-0.8534373164681406,-3.7173848832497534,6.532495539489923,-1.7863994800711418,-10.65032427408401,-2.8617869955738384,-0.7850178556897301,12.901925519764196,3.753908482911605,-2.4794668405818387,-19.13898065373938,-19.554635248838167,4.095369763544817,1.1024347634913374,-18.84668549390521,-20.93329949771906,10.483765790493209,-13.127317737745495,2.5937878988060854,10.963097731926739,-25.685125974228654,-5.426285070708618,11.735322061466833,-8.559463392606844,9.517583580938599,-1.2658450501398972,53.959739693758586,-15.852104030241366,39.97970196243099,-11.210189602918367,-9.837552760518017,-32.39522319795054,1.775672854000177,-44.407676186670194,-38.010259018797434,38.3766205340831,33.84606602926658,-2.7533238719117294,-34.37667371685495
synth-org-0059-snap-008,synth-org-0059,2024-08-28,50.672,172.0,8.0,0.0,26.0,21.0,15.0,24.0,2.0,11.0,0.4262003237451214,-2.0961776074489,-1.7728744803783796,-3.206295304274348,-5.300191541791087,-4.696770125810081,9.203515903219365,1.8743824964480549,10.72879333375424,14.871301480475552,0.536756823156873,-3.173518814947414,-5.842447068675777,-3.6350864644662915,-8.045836521114358,18.103449645037152,-17.745596768552325,6.912253747497969,-16.831306917173574,-14.516554841940826,-43.42376756572589,-21.92516125014004,-15.601605122014016,31.280160014643954,-70.37091485195921,-3.8359254874350563,-44.49629334134075,-18.371861174843325,25.98940934786243,-51.16013999050449,-24.16704072006366,-28.370563438325295,48.67088168730054,32.13213404997419,33.53281972967045,-26.876987060032906,-39.71224757962737,-22.144224249041315,-8.228130161549037,-43.18112364708586
synth-org-0060-snap-000,synth-org-0060,2024-01-01,90.579,45.0,5.0,22.0,35.0,30.0,4.0,31.0,20.0,35.0,1.0794999854244756,-2.0430321685262096,1.9603874256568243,2.0165605307927694,-2.5220898024702927,-2.4834193671107925,3.5246922258509374,-4.67551412301906,-4.348921347309664,-1.006269012633247,-2.718349993274138,-17.52010225436219,-13.036457358753182,-20.665330936637694,-0.6425956486694451,-15.139949434526242,-37.1017248112902,21.796028289935666,9.24333685423954,-19.462003977651587,-11.516007330455144,0.43046091494763505,-4.90905565884832,-37.16298537889921,0.6319084311164075,31.89896770308662,41.03058784396613,24.19086766052985,-63.837430138796094,-55.874663374493004,-4.073542008574271,-4.613964202856804,-46.71954767298819,-75.52940542044568,18.000660482338056,5.508564639624421,9.572011093962233,-13.036572422264323,29.035865582899305,-32.20997014651754
synth-org-0060-snap-001,synth-org-0060,2024-01-31,92.349,50.0,5.0,22.0,35.0,30.0,4.0,31.0,20.0,35.0,-0.3221671516208476,-4.290038949454864,2.7627880359702823,1.6393119495267594,-4.390120690414493,-6.632273060136772,-3.516082488331522,2.6094642616533363,-6.385632241665416,-6.543631743467051,16.526653556455326,18.018657046730727,-26.7647777996363,10.788927020164515,-4.037642919955617,7.67156346250327,-0.9604974268530002,-19.967370702969273,-3.152341487916827,23.787124193601358,-4.599925535824872,-45.713228400609275,-19.45813403863105,17.01096035010935,40.29321188215095,-38.341084753694226,-21.376154688803965,-34.465741018276766,29.26351025100511,45.177619312288904,-23.469808194642724,16.811337404692914,21.198432399062696,6.769865831245113,19.492490673053204,35.7659524414966,16.244969357619,-9.392911908832415,5.3253211817956325,21.290508743405965
synth-org-0060-snap-002,synth-org-0060,2024-03-01,90.899,47.0,5.0,22.0,35.0,30.0,4.0,31.0,20.0,35.0,0.6988900298793804,4.101430875993323,4.945901806873568,3.124378940844031,8.593337254391864,4.418253430787638,14.301356787388794,11.467661653537226,11.842534760672688,10.0020840011773,3.3393895604424326,16.627569804419245,26.138307361054192,-13.637288417265918,5.050157176316378,-9.70385266572497,18.545706971007228,5.250220763749124,16.534155874375358,-28.534058382496553,11.682570627285093,-6.011689620073839,-21.134615972811755,33.399931786249695,2.3958324812857383,-55.0137740204758,-0.6976594915303723,12.355986799697437,-14.80194362202889,5.641239961535936,-44.55292808257622,-3.8326083942467943,19.24249924739986,-21.381943902575927,-49.87391013280913,57.71037676080325,-5.99584581041429,38.3270776626338,75.81418966450968,-13.264951318735543
synth-org-0060-snap-003,synth-org-0060,2024-03-31,94.319,51.0,5.0,22.0,35.0,30.0,4.0,31.0,20.0,35.0,1.5068757614664237,-2.603285065234443,-4.0924392513085195,1.2099703087176163,-3.7862785753005457,-4.568357268289475,-9.369114895778166,9.418910000716622,-12.7238737489605,-21.52302294704883,5.273170384264766,-18.913698770613948,22.687588002174632,-14.84636812320285,-4.555899586258918,14.670687590132644,-16.450917956510285,20.036739930691894,41.163575889469094,11.91138223808849,17.68681624929979,-8.874589348860415,16.818885067584866,-41.82896895903617,-41.25343848721473,10.047009768664182,-7.2398847122190775,-51.16600660763372,-27.50119055060469,14.728903622942283,2.253177187131397,-38.32825362981636,-18.07878094021529,17.4066680892534,-33.677026773343165,44.430173109744835,9.556694441557491,19.873924280128374,-18.897046111828598,-107.25110653787601
synth-org-0060-snap-004,synth-org-0060,2024-04-30,94.582,48.0,5.0,22.0,35.0,30.0,0.0,29.0,15.0,29.0,-1.3476672562835719,-0.7346996398163433,-4.9221195506000885,-0.43061726843385695,-2.4110125418227106,-2.48961667130137,1.899015303682705,-18.108166252415344,4.1006622495632925,-4.819585480572618,-11.90637171678463,3.022719424062161,8.224594631432117,0.7978680555054077,5.48390776723364,9.67946581293072,-11.478251212653374,4.321973091919256,14.434681141489795,-19.005833169040145,-11.624825464964195,-11.434993937817739,17.149957401220306,-27.38983646787804,-18.56991853862906,-5.943468512269711,42.80260916231999,30.898380225139313,0.8211311691694212,54.53099079312259,-12.19566313461969,-20.67603337508882,-10.506289880886488,-39.81494252948673,3.1572785519473605,19.8717697289771,19.992743881941276,13.916543653067187,-47.53936215631513,-93.54089265123888
synth-org-0061-snap-000,synth-org-0061,2024-01-01,84.955,221.0,30.0,12.0,25.0,12.0,13.0,36.0,0.0,30.0,-0.8391381037041611,-0.5231534625317649,-1.489740627122567,-2.0878752754912653,1.5793811986597506,-0.8832615340948211,-7.704558636673815,1.6034727600234417,-2.8520327121909865,1.6926221983154814,-29.555900400099965,13.10706234722171,-9.278877891769381,-5.675044837389732,1.3599273769429792,-5.333143576369129,-16.262416446475562,12.408488870453219,2.201364147230742,-37.960202476833835,19.299762023689627,-0.11146681529487261,-58.914455339202696,12.95464307591965,-5.461174947809839,-16.936788944259487,10.194133406247316,31.404525424456622,-35.218139957807885,-39.89544868235065,13.163913488558112,-27.55830390990377,15.721332661068136,-67.49921770270463,60.754114048573186,-19.75739469475053,-81.32784586505008,43.816984688697616,-5.739980025420567,25.48266263054057
synth-org-0061-snap-001,synth-org-0061,2024-01-31,84.727,223.0,30.0,5.0,20.0,12.0,8.0,30.0,0.0,26.0,1.65787618739291,2.9451318784245633,-0.4714693628733253,-6.399358395730802,1.4542641468331408,0.13960152908252615,5.893071113450677,-6.338382381507899,7.990661252747595,14.630573582838105,0.8765811684147128,-11.961853545705983,7.903210229949667,26.3495818059897,-5.95945224349867,24.83415867058255,8.244227057930209,28.764578454182953,-21.174539256516642,-2.799694290422935,-15.030212228554463,-5.244028152370136,36.37145233086488,-4.33813871173834,20.788853089126626,21.644791888264727,-22.38196028602867,-7.92416509399126,40.481748449872526,2.049623884346791,1.2312308345078156,18.340146959728997,40.00700887355802,-14.994091106765183,-31.95638433710833,-9.72008534023004,3.1395765316976085,55.33084077559389,42.819100454728044,37.84674439038089
synth-org-0061-snap-002,synth-org-0061,2024-03-01,83.643,225.0,29.0,0.0,16.0,5.0,1.0,24.0,0.0,24.0,0.527068256802714,0.09336522913042508,-3.2375996120009742,-0.22071683219639063,5.997601624537252,0.5491593197535012,-11.921760687159098,1.1600916647016621,-21.355822050711602,9.677909024605212,2.940671793899642,4.732846715581116,8.780546128421278,-11.744866483819967,5.820466207524553,-18.889891882880562,6.03378536752979,9.840311079072048,8.510792113978251,8.006310748135611,-24.331875851926256,13.806866439440485,-13.103556207382775,-29.2894432952829,-36.6957338062227,15.457066293847182,2.9435089950027127,27.658081798039884,22.524794207480035,-9.350391587394181,-28.826946416908136,24.506713268094433,31.99883309938931,-4.370533240268555,-60.05404776313754,-59.70693671794543,-2.8396680604809665,4.113221030534878,-24.273840472877957,-23.20934194975751
synth-org-0061-snap-003,synth-org-0061,2024-03-31,84.154,229.0,29.0,0.0,16.0,5.0,1.0,24.0,0.0,24.0,-1.3376373072145509,-1.8980121190577184,-2.3645476485058228,-4.455894221145139,-1.3077508256219046,2.3548613863698113,8.426683664300878,0.901046353779134,-4.106848247408843,-0.23916030607142746,20.54216733982843,-23.933504142591985,-10.056969183995914,-4.930050292720477,-23.4318678898537,-19.99930636579005,-23.317461350512854,11.950918696528037,11.095136267090709,10.351690861460712,24.745378016099245,-10.826842883781394,-6.9007187509330095,0.9641730966594622,9.413851291176544,-14.592928890150977,-1.5991755857230558,20.57611708864301,-25.755025969154698,-28.382566942425985,-12.66031290826747,-12.568673358675984,-24.864793723511564,-13.396107521008034,-19.223935788878443,54.927460486437184,-7.493450146862201,-0.20039359319021807,-1.162193799691087,-28.08610609943463
synth-org-0061-snap-004,synth-org-0061,2024-04-30,84.409,227.0,29.0,0.0,16.0,5.0,1.0,24.0,0.0,24.0,0.4565231353499534,1.325927148457151,3.7647724169395476,1.5354138380240006,-4.341931928560424,-0.4895519891229926,2.5008636806768427,17.212141269237932,8.563002054097934,5.264771500666613,16.9648247843766,4.057990536696131,5.9836121527424595,-5.968831995273138,0.9578211575724132,-12.965205682398752,-11.675403443840002,39.590818721797895,-5.120897813534697,-6.820451858382844,0.5795199996814874,-2.128258301233282,45.240995344639984,-14.033712027410477,10.546677323790302,-7.584769088957123,-25.68210461967772,17.77486416226616,-12.935742396576462,12.674906176010987,31.27450693018322,-47.92570312843736,7.860989936440387,4.600162247857892,-16.758523234330138,12.189403076243885,-61.805489039108295,73.89425984327745,-32.32827607889357,-64.28313402437453
synth-org-0061-snap-005,synth-org-0061,2024-05-30,85.012,231.0,23.0,0.0,10.0,5.0,1.0,24.0,0.0,24.0,1.7540208220879867,2.1184295722375452,-4.018351839824176,-2.0515448529482048,-4.725273586283791,5.313263059753294,-5.059564850393008,5.437863781686662,-10.07082140460338,3.1531054345668053,3.510491155540815,3.160072737360771,26.763481327969995,-12.734982952653155,-11.168508734721824,7.822098866276358,-2.2779849630692826,-27.49702481096229,-16.83475802812527,8.303364181384525,19.71484021314497,-33.541082077248646,23.829636638698553,28.463384056289595,16.727560170790365,6.853918673411625,-1.732787278318324,50.92777536672436,-23.12293773378386,21.62773844861836,-13.910616838535509,-33.121552592138634,-24.877597788870062,10.007207414998202,-34.42211428101794,-18.259694842929335,-12.886669838725355,17.74355700488883,-32.40249907714428,-14.769264517383718
synth-org-0061-snap-006,synth-org-0061,2024-06-29,88.209,232.0,23.0,0.0,10.0,5.0,1.0,24.0,0.0,24.0,0.3012735168098458,-0.43259293035983826,5.362032453038942,-1.3089163388876541,3.157251770806147,-0.4252723671832592,-6.010684142503517,-0.3037795277465121,4.65004874502723,-0.46486026074624825,-11.190437507514735,4.834013648827618,13.299168888284798,15.385670568003531,24.968751357877892,14.991474414697471,3.3204270879781457,-14.08788647808331,4.028012146654493,-10.732658336179808,35.53926041493431,-13.104921344318322,-2.991306246850274,40.33042609562135,-47.08767613347122,-21.716538942818108,-33.43918843206066,-31.391252420049362,53.49368633649266,6.867581672930926,26.27585950987632,19.014260263376297,2.385586032122278,-5.49081397841435,11.980700310412939,-5.853512617656796,-49.144819909049225,-7.999062615844311,0.855133806719878,38.758759930961304
synth-org-0062-snap-000,synth-org-0062,2024-01-01,61.217,213.0,2.0,39.0,24.0,11.0,33.0,27.0,6.0,31.0,-0.312101304967006,-3.08132393372946,0.29407192074536537,-0.10651804277835207,-3.5437122650758655,-3.91196055565608,-19.61592512207649,8.209438239294188,-0.7724327683063384,21.744254401238912,-13.755693400937952,9.711548722513818,-3.6692064488336085,-20.77224014864538,-1.1329937563020667,-11.956039466120682,-18.45906824601212,-8.297297231912303,-7.569152509943198,-23.217275170435748,4.760414673432869,41.576429222251086,9.93103824534306,44.07553195309827,-12.678872423035974,7.431160268340199,3.815055250741619,-26.44284654189628,26.018522141809843,-21.242256567518133,8.720359201904326,-9.345581931385134,11.042922737776024,50.30862238277692,10.887436258579255,15.441857604604305,92.96981037171776,19.978373874866165,-20.481693394184113,-29.85904431045399
synth-org-0062-snap-001,synth-org-0062,2024-01-31,61.84,216.0,2.0,39.0,24.0,11.0,33.0,27.0,6.0,31.0,-1.1901667568430294,0.0836597600961687,0.3042641118169002,-0.44819958116862396,14.67385699548824,-1.9742442183634552,9.229259711203728,-6.889564321012372,-5.442366018915856,-10.735135005009827,8.356548194231266,11.9539441551416,-6.903922195563811,-29.290222864771366,6.348698542849128,6.611227262106243,-11.478060008657962,20.485552240696112,-4.982804382280186,12.32377385631916,-30.65761706957822,-30.381989595327152,9.115912973278881,-18.50155413493117,30.128270799581575,0.783195605426921,-44.830916744704446,-1.7108552588075752,3.289855620879191,7.130203142449069,7.89019171790717,-7.550296276303014,6.810180386542659,36.130950337951504,-47.35502459225559,-18.39003323597641,-7.8769058431175205,46.910736602795865,42.841012696709875,-3.3972270406024565
synth-org-0062-snap-002,synth-org-0062,2024-03-01,61.121,219.0,2.0,39.0,24.0,11.0,33.0,27.0,6.0,31.0,0.10662279116818123,2.928577700254411,3.9545002165020993,6.72531610256445,8.454014292807955,1.0559145270715709,-4.629244250339448,-5.020316715791653,20.955249950385053,-3.7572474904625337,-15.725357531902137,20.854929375244055,-4.380802751236652,26.49450589868838,24.627165006140274,-9.161495523049664,18.983081771865198,-0.48542223632237336,-20.099121996469833,-0.780396425916001,-2.3187373459838785,16.416471800005517,14.652848965151792,-5.10871505854964,-0.7574243594684704,10.522474171893235,26.38707680572782,-37.429743683671106,67.89506877077949,-0.19921070469736335,-33.172805557017554,-93.5821521831093,-33.836118212545685,44.73288128388743,-68.97557740714942,49.356970857812286,26.402272770695348,-47.58612943209053,56.61611927905431,40.788460930697106
synth-org-0062-snap-003,synth-org-0062,2024-03-31,62.454,222.0,2.0,39.0,24.0,11.0,33.0,27.0,6.0,31.0,-0.42526827975115966,0.8331359140690877,0.0405256604267043,1.3327951882246032,-5.996074875886333,13.21279038147346,-2.479684913795895,0.7515376671730994,-2.7572469238652375,5.500253926288593,7.769287876718082,-12.857522989164316,15.573654974260334,-12.285255483600393,22.238165737750712,-7.084695841468787,1.721360871192668,-25.00182113818213,2.768842757929324,2.610050081775862,20.71936971016788,-31.6663728893611,-12.550072833236127,7.045437829087738,-22.17238168763934,-22.106236461925807,29.01753967385604,-17.620051447747713,7.262532193313994,-11.159638951537797,-51.052351203608254,43.21581044345935,-70.0225407042513,-8.665833013949616,-13.090288081774894,-17.79462318558974,-52.44060433987844,9.853291115021667,-7.639383041701291,-72.08683463380122
synth-org-0063-snap-000,synth-org-0063,2024-01-01,57.911,154.0,4.0,28.0,15.0,11.0,15.0,11.0,8.0,11.0,-0.6338833548873983,-0.6692016413069135,-1.4396448885965576,1.047049313212757,-3.913948289306025,5.248134467114401,-8.460294975561169,-9.652799941039559,-7.704728656687916,-11.798653476114724,-11.378177823802448,-1.7089936806497212,-16.84991537846335,20.153864147334232,-1.4486863669662364,24.321540483675076,12.327063754613711,6.168404664710478,-38.31694679170454,3.993555418048169,-22.524131849905537,33.4268478961686,-69.65301236022054,-12.077562496876148,-45.00046741535713,39.192497744838775,-24.708342551779655,-18.96807544470636,-66.3434712373466,-4.949673685659619,-2.7881350073325155,-33.615588326455594,58.69399861280829,-17.037229005088644,-44.57941632655689,-27.189081434288198,50.2888573763181,-21.41917128190808,-3.836780643192827,-43.61257520862207
synth-org-0063-snap-001,synth-org-0063,2024-01-31,60.182,158.0,4.0,28.0,15.0,11.0,15.0,11.0,8.0,11.0,0.6045908031971565,3.6541091533637466,1.1858170284512324,2.099549982883889,0.3963367911481455,0.2685643323118207,-2.9366349648636176,12.397381460254289,-7.943689358154853,-14.371577045815002,3.6800802721496044,2.732979480876367,-15.946309834696853,-2.4248004485116255,12.973467363999266,-9.680116174427077,-8.607126929633997,-18.827051676503586,-0.7645811467759465,-16.637130233119205,10.86814019305565,-19.83242243592622,6.692672208790653,36.9469842291283,-2.8181660241225934,0.1973059044720772,13.888715278366625,-21.42690034205843,-6.466137362763373,-16.335449499795914,35.02230306510416,-44.156488965048,64.28509988155831,35.97189205042301,-4.38730367453215,16.207961213823328,-24.095880809073385,-49.14197642983757,-70.77214869300803,59.82504998008953
